,FIPS,job_creation_rate_1978,job_creation_rate_1979,job_creation_rate_1980,job_creation_rate_1981,job_creation_rate_1982,job_creation_rate_1983,job_creation_rate_1984,job_creation_rate_1985,job_creation_rate_1986,job_creation_rate_1987,job_creation_rate_1988,job_creation_rate_1989,job_creation_rate_1990,job_creation_rate_1991,job_creation_rate_1992,job_creation_rate_1993,job_creation_rate_1994,job_creation_rate_1995,job_creation_rate_1996,job_creation_rate_1997,job_creation_rate_1998,job_creation_rate_1999,job_creation_rate_2000,job_creation_rate_2001,job_creation_rate_2002,job_creation_rate_2003,job_creation_rate_2004,job_creation_rate_2005,job_creation_rate_2006,job_creation_rate_2007,job_creation_rate_2008,job_creation_rate_2009,job_creation_rate_2010,job_creation_rate_2011,job_creation_rate_2012,job_creation_rate_2013,job_creation_rate_2014,job_creation_rate_2015,job_creation_rate_2016,job_creation_rate_2017,job_creation_rate_2018,job_creation_rate_2019
78,02100,37.624,27.383,48.869,21.594,32.829,16.222,32.345,18.528,20.27,25.833,61.241,16.935,22.035,21.886,31.826,19.541,21.385,15.337,16.076,40.856,24.894,15.501,24.061,15.346,12.575,44.324,22.507,15.106,22.868,32.858,20.016,11.463,22.913,9.752,17.021,9.382,9.463,14.833,12.675,15.725,12.373,27.915
79,02105,10.0,10.526,18.182,0.0,,57.143,19.355,7.407,30.303,52.381,16.327,24.561,0.0,62.5,12.963,11.321,14.286,33.01,8.333,72.727,28.571,9.467,79.012,17.692,41.905,37.751,41.765,18.898,19.663,17.978,21.858,13.598,49.754,22.368,19.172,15.284,19.444,25.352,21.801,33.484,25.247,15.157
80,02110,30.436,26.036,19.643,26.104,36.188,25.775,31.927,27.293,19.585,25.949,25.993,28.855,23.131,17.129,18.482,17.162,19.118,15.621,15.089,17.602,17.475,14.398,16.711,15.348,17.71,17.92,13.422,14.124,15.739,14.72,17.03,10.617,12.464,11.244,12.445,11.387,12.478,13.995,13.219,11.572,12.288,10.82
81,02122,37.868,32.18,17.56,33.968,31.634,26.184,28.624,30.03,24.415,25.089,24.737,28.088,25.223,23.47,24.687,25.696,25.185,22.437,21.221,18.842,20.152,16.056,22.064,20.673,20.23,19.401,15.903,14.474,18.948,17.561,14.74,17.485,16.09,15.246,16.992,15.257,16.668,17.328,13.86,12.58,11.474,11.27
82,02130,26.3,19.04,24.593,27.605,21.818,33.329,18.41,19.003,30.672,26.63,23.332,29.703,26.425,15.048,19.822,18.436,20.659,19.935,16.14,22.716,16.266,17.132,18.822,17.358,12.279,14.464,19.633,12.904,20.404,12.354,17.344,10.331,12.707,13.436,10.58,12.967,18.669,9.518,10.756,8.815,10.848,11.862
83,02140,26.822,70.032,23.49,38.298,38.554,53.608,12.556,67.647,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,02150,30.746,30.573,29.617,24.533,22.502,25.329,19.295,23.045,17.958,36.2,22.11,26.413,24.354,23.637,16.45,14.886,24.115,24.242,19.017,8.868,17.36,15.303,13.072,12.851,14.167,12.978,16.275,12.246,7.669,13.858,13.977,12.329,16.891,8.748,10.116,9.582,9.613,11.649,24.534,8.656,6.923,4.486
85,02158,25.954,47.356,26.82,28.244,24.809,16.116,31.304,29.191,18.868,20.884,32.959,27.457,19.448,37.25,22.591,11.738,22.198,18.163,20.211,28.361,28.596,13.487,29.474,11.624,17.826,24.828,24.795,21.502,16.441,13.918,10.884,16.54,11.445,37.396,17.423,11.612,21.639,16.924,10.737,7.798,17.018,17.103
86,02164,30.0,23.529,82.353,60.0,30.769,53.333,52.174,51.613,113.966,67.681,43.697,30.909,33.884,30.588,77.778,20.784,17.964,38.095,26.462,28.895,23.59,29.858,10.526,15.607,16.842,7.66,42.063,17.46,43.59,28.0,15.702,11.607,27.149,24.893,24.39,11.673,21.374,47.678,33.803,13.626,27.848,37.966
87,02170,34.755,31.341,21.411,37.342,38.237,40.46,50.572,40.666,23.436,23.361,27.852,24.949,29.657,22.765,26.295,22.885,27.366,22.258,21.532,19.947,21.177,19.937,25.389,17.622,26.257,22.691,21.375,25.825,20.035,19.948,20.13,19.45,15.885,17.165,16.695,13.962,13.75,14.839,13.755,16.603,11.586,16.633
88,02180,45.869,26.52,14.481,18.092,16.452,25.417,28.158,59.405,11.984,12.924,21.137,21.187,17.345,24.469,36.118,19.387,13.503,15.184,19.889,18.549,15.563,11.09,15.786,14.27,19.096,9.389,23.614,13.087,12.13,14.089,20.25,25.323,13.57,7.847,13.414,10.315,15.111,21.397,7.758,14.067,15.554,13.29
89,02185,60.182,62.153,23.066,85.688,43.38,26.589,49.393,19.874,26.767,27.754,21.807,24.353,36.373,33.412,47.88,18.145,21.018,12.718,14.127,22.287,18.041,18.913,19.418,30.809,22.635,18.72,15.864,15.734,22.783,31.855,19.714,32.331,15.236,6.708,17.289,28.078,72.214,17.091,11.238,6.049,13.102,21.123
90,02188,51.034,11.765,29.491,10.473,25.377,23.932,11.328,19.238,36.311,23.971,11.236,17.207,44.64,22.079,13.222,16.31,12.275,8.851,19.678,35.805,8.339,8.439,14.306,14.115,17.998,4.678,7.702,4.492,3.012,18.909,5.857,13.115,7.247,10.185,11.204,5.166,25.393,26.359,5.783,13.112,8.247,3.696
91,02195,5.682,12.658,7.378,8.197,26.336,14.094,8.972,27.953,10.656,8.368,15.152,28.499,13.043,20.889,17.998,21.367,8.063,30.274,12.586,15.94,17.509,17.651,8.12,12.677,15.562,8.904,17.169,9.712,15.642,9.233,13.232,10.755,42.306,6.302,8.03,10.744,13.147,12.055,18.07,7.648,12.209,14.099
92,02198,24.324,16.867,20.69,21.359,22.034,32.857,72.574,43.655,14.969,20.0,29.537,20.87,8.788,17.483,8.219,38.806,23.529,19.593,21.835,14.64,27.4,18.737,17.131,6.529,24.169,51.839,23.44,7.25,24.096,13.537,32.116,16.779,23.372,17.096,17.154,9.849,10.748,22.79,16.258,17.35,13.548,11.27
93,02201,17.551,88.102,32.282,30.907,21.392,32.318,51.975,26.9,41.296,23.456,26.013,26.99,31.224,23.775,16.413,21.08,13.645,29.965,18.151,26.914,27.449,11.708,12.826,26.834,19.579,28.092,17.405,23.833,25.987,16.74,21.094,30.233,35.897,25.287,0.0,,,,,0.0,,
94,02220,20.733,18.271,16.365,18.539,21.769,22.346,17.567,18.063,24.612,27.297,19.107,21.447,20.107,17.844,16.434,17.507,12.8,16.679,13.778,16.289,16.519,14.702,16.261,13.363,21.403,14.544,12.218,11.969,13.295,13.409,15.677,20.827,10.247,10.787,13.227,12.311,14.851,12.879,13.039,12.903,14.31,10.743
95,02230,57.554,34.746,44.131,2.198,6.667,9.346,42.52,4.58,12.281,25.954,9.589,30.573,26.087,20.408,14.925,51.515,12.969,30.325,19.084,42.254,16.099,19.018,22.478,17.125,50.273,11.055,36.456,27.907,18.705,28.571,28.279,17.083,30.948,14.184,26.343,30.698,24.011,16.736,23.843,14.964,22.937,14.186
96,02231,65.306,72.585,13.043,33.813,37.333,53.083,29.63,103.846,22.059,57.762,33.003,27.957,49.007,36.474,47.682,20.364,17.355,34.483,11.707,0.0,,,,,,,,,,,,,,,,,,,,,,
97,02232,10.39,33.058,100.68,12.371,12.088,34.021,13.757,50.633,61.809,21.5,92.395,10.188,12.202,21.948,42.839,13.939,19.837,21.557,21.212,28.327,14.788,9.135,39.608,19.53,17.248,58.349,16.207,14.231,17.61,18.135,35.983,9.459,15.0,52.174,0.0,,,,,,,
98,02240,29.135,33.022,37.165,31.732,32.295,36.441,35.706,37.093,20.449,41.043,23.305,28.067,20.368,27.033,34.091,22.026,18.22,25.476,25.765,29.128,17.671,18.152,13.154,18.745,29.889,33.591,35.186,19.157,39.079,23.984,17.616,18.958,28.13,22.08,13.272,11.974,10.683,16.602,13.759,40.124,8.833,13.667
99,02261,25.124,23.63,43.442,20.628,27.255,13.513,15.38,26.855,15.304,29.473,24.325,22.572,32.478,21.716,33.686,33.456,20.556,22.581,23.025,17.723,23.375,13.606,27.061,26.307,34.491,17.459,12.729,14.631,23.971,15.043,11.906,17.323,13.862,12.39,17.454,10.589,17.303,13.361,12.656,13.369,13.069,13.183
100,02275,17.204,41.897,10.837,10.345,10.0,19.608,14.592,4.329,17.284,12.766,48.921,47.283,20.909,14.151,43.084,27.675,12.313,16.438,13.971,18.919,12.234,10.652,13.766,12.834,16.606,14.104,7.47,22.302,15.472,27.772,10.073,9.908,5.43,10.545,11.692,11.049,16.896,8.901,11.525,15.348,13.04,22.285
101,02280,25.175,25.125,28.274,28.253,18.405,41.335,20.607,36.741,27.85,63.233,22.355,17.328,44.339,22.622,20.897,21.118,13.259,18.586,30.077,33.396,35.068,36.771,20.493,18.335,23.03,21.806,26.506,25.728,37.436,11.864,18.621,10.569,20.238,12.632,0.0,,,,,0.0,,
102,02282,104.545,44.86,2.632,27.027,20.69,20.93,37.895,27.027,18.803,18.033,26.984,19.403,29.932,29.07,22.439,53.821,27.013,23.022,17.391,41.429,31.193,26.136,35.229,27.416,14.188,12.332,25.61,13.289,29.231,10.448,18.45,7.143,39.024,11.688,33.333,16.611,9.655,14.286,16.271,14.545,25.954,5.204
103,02290,25.703,25.164,38.333,13.565,25.943,33.94,22.663,23.729,35.278,15.291,63.915,12.47,14.125,31.65,17.708,20.844,21.108,59.526,16.732,26.907,21.622,18.333,24.321,28.814,26.011,25.314,27.921,35.619,25.408,21.429,20.912,18.444,25.325,39.296,41.657,16.441,19.277,18.354,22.789,13.49,31.02,10.87
104,02998,83.447,22.862,24.452,36.743,7.741,25.613,83.77,66.667,37.073,,169.231,73.846,,,0.0,,191.111,37.681,,0.0,,,,157.895,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,
105,02999,37.89,13.409,33.734,46.497,60.499,23.347,17.571,37.819,30.765,27.85,26.783,49.918,29.962,16.872,40.77,6.494,42.311,9.434,15.891,18.639,31.777,18.71,20.176,18.487,11.614,11.386,26.723,27.388,39.657,42.592,10.282,22.37,12.416,12.555,25.564,21.089,14.751,13.203,4.584,6.824,5.476,8.88
106,04001,45.054,14.562,5.522,11.641,5.029,24.293,6.521,10.783,17.823,9.65,14.896,14.208,19.086,24.368,15.627,15.442,14.42,11.941,10.728,18.919,15.421,14.254,11.217,14.325,14.81,12.465,13.1,11.429,15.73,25.956,14.299,15.185,11.047,10.265,13.108,9.186,10.514,10.361,9.172,9.576,10.266,6.486
107,04003,30.848,25.516,20.174,21.131,22.974,22.86,23.078,27.259,25.026,24.952,21.847,21.508,20.846,19.476,23.3,22.004,20.98,19.465,19.763,20.351,18.926,18.548,20.71,18.337,23.895,18.054,16.25,16.769,20.466,17.444,15.782,14.402,16.933,15.655,15.711,12.898,14.223,11.453,12.328,11.889,13.207,14.739
108,04005,29.702,28.682,24.767,22.209,22.076,22.559,25.147,21.901,23.872,27.084,25.805,20.347,19.86,17.751,19.317,23.252,20.668,19.158,22.577,20.978,19.861,16.65,20.795,16.157,21.081,20.748,18.152,16.832,17.507,18.101,13.54,12.363,10.6,14.31,11.853,13.383,14.897,14.392,13.141,13.372,12.616,9.875
109,04007,18.524,19.956,25.098,17.231,20.962,14.869,15.643,25.434,18.47,23.03,19.083,23.719,21.46,17.992,25.668,26.528,15.13,23.379,19.651,19.196,21.365,14.518,22.245,14.164,18.813,15.934,17.246,15.154,24.174,16.893,16.275,10.644,9.65,19.147,10.313,10.754,15.413,11.025,11.42,12.136,12.236,8.603
110,04009,26.607,21.38,21.977,17.013,26.927,12.522,18.757,23.472,18.397,20.757,19.524,21.232,18.105,18.852,15.083,24.993,16.798,21.96,19.449,21.405,13.749,12.962,12.331,16.359,18.32,12.705,20.158,14.453,25.312,22.462,18.579,20.556,7.596,12.475,11.036,12.749,8.748,10.186,11.923,18.465,9.599,9.474
111,04011,3.766,3.861,9.514,10.757,4.182,1.561,3.401,3.108,5.143,4.312,9.209,5.792,7.344,12.84,16.535,4.344,5.977,13.22,18.159,4.48,3.596,2.85,4.962,4.991,1.997,3.376,6.257,11.96,12.231,17.359,3.346,15.89,4.401,57.612,2.808,8.791,10.152,6.702,4.685,3.658,1.353,7.41
112,04012,40.48,27.577,30.017,28.051,19.224,19.77,22.432,18.093,22.885,39.436,28.449,33.736,28.514,26.722,25.482,21.951,18.76,18.473,30.012,12.452,16.594,17.09,20.076,14.46,20.537,14.371,19.925,18.611,14.262,13.924,11.475,8.187,23.6,19.503,14.776,9.09,13.552,11.104,15.281,12.831,11.123,10.966
113,04013,30.441,26.747,20.991,20.214,19.369,21.365,27.078,27.971,24.989,22.44,22.856,21.853,19.78,20.079,19.305,19.407,22.847,20.711,19.765,23.159,21.364,20.577,21.013,19.357,20.208,20.775,18.64,20.525,20.514,19.765,14.952,12.422,14.294,16.22,15.644,14.797,16.605,15.189,15.881,15.311,15.015,13.85
114,04015,35.428,32.423,29.672,24.01,24.078,20.419,28.547,26.932,27.228,27.208,29.348,27.026,30.333,23.011,23.114,22.584,23.412,21.269,20.14,20.399,19.937,20.6,19.965,18.869,20.509,21.408,21.939,23.125,21.151,17.15,13.548,13.354,11.717,12.899,12.657,13.219,12.499,12.619,12.343,12.541,14.36,14.219
115,04017,33.099,23.195,17.293,18.438,18.372,16.525,22.199,19.713,21.776,22.797,20.703,18.869,17.743,18.855,20.771,17.839,19.874,16.471,17.994,19.132,15.877,20.762,20.845,17.188,21.855,17.303,16.277,16.567,21.127,16.362,14.393,11.807,10.668,13.298,13.836,12.615,16.916,12.392,12.455,10.308,13.892,10.154
116,04019,28.59,28.258,20.227,21.698,18.849,20.205,24.105,26.349,22.999,23.867,22.034,19.565,17.888,16.681,17.025,18.732,20.256,18.066,16.095,19.119,18.303,18.19,18.783,15.911,17.519,16.065,15.509,15.894,17.654,15.256,13.473,11.314,12.762,12.038,12.438,12.532,10.343,12.312,13.629,13.36,11.667,12.109
117,04021,24.224,18.627,18.899,18.71,12.935,13.891,22.958,19.147,26.779,20.11,24.132,18.137,18.909,18.013,23.709,18.465,17.158,24.558,15.606,20.388,14.493,14.034,14.546,17.05,22.616,15.476,18.988,20.569,23.826,21.854,25.384,16.606,14.72,18.465,13.048,13.766,11.693,12.887,13.998,13.176,12.526,12.06
118,04023,27.972,22.166,25.678,27.298,18.41,17.894,27.23,28.435,27.159,21.706,29.061,30.902,25.931,14.78,20.058,21.816,13.906,15.775,16.086,29.444,16.278,15.794,16.265,18.796,17.784,20.952,17.773,19.255,27.257,14.338,15.732,11.395,13.307,13.776,14.784,14.878,13.474,14.093,12.571,16.708,11.355,9.341
119,04025,31.238,27.303,30.572,25.353,19.803,21.467,31.526,23.399,26.482,26.318,26.823,23.372,19.662,20.786,23.281,23.162,22.215,20.854,19.673,23.483,19.995,19.799,19.166,18.942,21.281,17.922,19.907,19.322,22.025,17.791,13.592,11.79,11.169,12.245,16.567,12.593,14.453,14.81,16.203,14.398,13.908,10.569
120,04027,31.732,25.366,20.423,23.917,19.392,22.252,25.021,32.561,25.708,27.364,24.175,19.228,21.323,20.881,26.992,18.707,19.638,19.797,20.266,18.933,17.478,21.182,13.834,17.475,20.548,18.121,19.181,19.826,22.641,17.09,16.363,12.916,11.316,11.069,12.759,12.73,14.294,11.989,13.085,15.017,11.49,12.291
121,04998,35.309,42.681,26.234,38.159,41.667,24.881,66.667,44.167,30.095,1.732,122.131,112.375,91.525,40.268,,185.507,92.025,92.233,46.561,,198.948,20.542,86.114,8.097,0.0,200.0,106.599,60.819,158.209,,3.954,7.256,67.273,50.0,0.0,,145.0,64.103,76.768,,179.114,37.213
122,04999,109.255,11.216,13.91,20.219,96.725,65.032,18.692,63.201,15.594,4.355,53.97,15.862,6.796,24.39,20.857,10.49,62.577,53.983,17.026,28.186,37.138,34.03,84.5,11.577,20.378,74.788,35.405,32.319,23.079,28.959,38.031,43.946,23.64,27.812,39.847,35.193,26.022,20.668,28.058,23.762,27.827,20.839
123,05001,18.163,19.968,14.446,12.376,12.106,12.403,13.828,13.74,13.509,15.298,15.457,14.786,10.061,9.448,11.656,11.632,11.473,16.466,9.879,9.702,9.167,10.299,10.955,11.947,12.896,16.142,10.686,9.754,10.417,6.551,9.135,8.082,6.941,9.21,6.904,8.466,7.261,8.648,12.859,7.057,8.723,11.381
124,05003,23.657,12.704,9.201,20.788,11.58,10.195,20.818,23.731,13.596,13.348,10.072,12.328,13.08,11.291,11.622,12.755,9.886,14.51,15.248,10.525,15.509,11.447,10.179,8.028,12.223,11.132,11.967,10.347,13.482,11.139,10.178,10.876,12.714,15.411,13.946,7.905,7.633,6.361,7.997,8.876,9.004,8.046
125,05005,29.244,15.507,19.692,12.432,11.427,23.68,20.909,12.82,45.349,15.348,11.945,17.013,15.002,12.001,16.626,15.206,16.662,13.725,15.144,10.066,11.87,13.171,14.601,9.592,16.384,11.226,13.826,15.161,14.594,12.27,9.482,9.904,21.227,13.313,9.495,8.83,7.626,14.089,10.12,11.131,10.848,10.367
126,05007,25.193,18.422,20.275,17.113,15.672,11.543,23.128,28.936,25.218,22.849,18.407,17.266,13.275,15.489,15.88,19.93,26.129,18.067,14.209,20.611,26.454,21.524,19.103,18.846,22.934,19.735,14.885,15.824,15.221,17.759,16.076,14.998,13.305,21.478,10.141,15.118,14.275,14.638,16.704,16.806,13.121,11.213
127,05009,15.797,15.643,16.237,22.941,18.942,13.949,17.961,18.19,14.049,16.399,22.913,14.939,10.654,13.713,14.097,14.331,13.578,18.002,11.32,18.131,17.884,14.435,13.447,11.144,11.74,12.692,11.906,11.094,18.766,11.423,11.828,10.61,20.212,15.404,9.952,7.718,9.969,9.205,12.289,14.51,10.15,10.034
128,05011,18.561,15.45,16.4,8.586,17.277,20.393,8.475,11.897,12.942,10.338,16.921,11.036,14.819,16.674,14.061,12.934,15.277,17.052,15.333,11.524,20.782,10.152,23.681,17.818,20.087,22.727,19.247,13.549,12.34,13.528,9.776,11.781,15.798,12.265,14.481,10.736,11.176,19.791,8.94,9.433,7.139,10.395
129,05013,33.03,47.122,19.329,20.978,41.25,15.755,25.392,22.905,44.6,21.975,28.24,19.608,17.558,16.395,28.542,7.195,19.575,15.157,20.068,28.571,12.425,15.965,43.036,26.101,16.251,17.219,14.26,13.317,15.9,15.942,14.935,5.631,13.372,15.02,6.376,9.155,9.286,10.299,12.383,10.922,7.399,8.153
130,05015,26.816,11.964,19.116,12.483,17.839,19.879,25.793,12.033,24.375,22.379,14.177,13.681,14.627,25.943,17.83,22.737,17.15,15.968,10.627,11.162,12.009,11.186,14.294,8.077,12.337,10.327,11.818,12.815,8.792,10.278,9.287,13.476,6.059,9.491,16.358,7.724,7.835,7.655,19.979,8.051,7.718,40.079
131,05017,30.15,19.361,11.393,12.787,12.688,7.486,16.675,17.996,20.335,18.606,15.983,12.523,15.993,13.05,15.456,20.256,15.915,16.525,15.335,14.122,15.61,13.336,11.351,7.963,14.757,16.014,12.758,12.813,17.202,12.816,11.186,7.701,10.366,21.27,11.847,9.423,12.858,9.898,11.604,9.165,14.245,8.902
132,05019,27.841,19.356,20.207,14.417,18.708,31.512,21.139,16.21,14.815,15.911,19.325,20.398,19.081,17.129,23.354,19.074,14.379,15.487,19.076,17.447,12.666,12.238,17.688,11.983,13.639,19.394,10.177,10.526,8.019,10.223,7.522,9.483,9.286,7.004,7.109,11.913,8.441,11.927,11.25,8.524,9.595,8.825
133,05021,15.815,18.219,13.895,11.899,10.966,10.949,29.2,16.504,15.215,20.275,18.686,19.317,17.35,16.196,14.15,9.309,14.358,11.478,13.14,21.008,12.195,10.653,11.772,7.303,7.009,10.454,14.476,11.213,12.572,7.489,10.493,5.272,13.344,10.955,10.374,13.216,14.019,10.997,9.159,8.378,11.219,12.061
134,05023,41.56,31.967,21.438,17.932,13.411,19.907,20.782,23.319,17.03,24.85,18.244,19.757,21.705,15.596,16.437,16.17,18.251,19.167,13.349,18.073,21.256,15.132,15.533,15.503,15.146,15.814,13.251,15.933,15.803,18.29,12.234,12.024,13.054,15.881,17.84,6.77,12.92,13.752,15.136,13.009,13.505,20.47
135,05025,18.081,32.905,18.851,11.281,14.71,17.514,20.323,23.135,25.284,50.507,20.941,14.978,26.209,11.335,43.735,13.869,19.069,20.553,15.147,12.97,16.935,15.989,13.095,11.6,17.143,17.409,28.553,7.268,16.244,11.188,13.706,8.448,17.904,26.911,25.112,11.092,19.101,10.07,8.428,18.447,30.717,9.592
136,05027,28.35,15.856,18.91,16.522,24.537,13.838,23.243,15.891,21.512,17.004,18.737,17.911,14.566,12.98,13.163,11.384,19.004,13.575,11.6,11.972,12.65,10.706,12.649,12.108,8.446,8.221,15.351,9.03,12.566,8.672,9.654,7.197,10.207,9.506,10.259,10.096,11.996,10.124,7.01,11.395,12.476,15.856
137,05029,11.895,17.861,11.268,12.072,8.183,10.235,15.565,11.943,15.268,15.761,16.213,18.61,19.223,13.03,16.278,27.175,12.736,16.156,18.764,12.398,14.96,11.494,15.177,14.116,18.095,11.389,8.824,16.226,11.733,13.937,10.749,12.218,8.435,8.708,11.044,12.343,8.902,10.413,8.316,12.298,15.203,9.466
138,05031,22.024,18.38,14.251,16.73,16.644,14.713,19.715,15.901,21.069,18.266,16.176,17.938,15.091,13.594,16.351,14.644,16.487,17.485,16.082,16.843,16.859,16.005,16.435,16.513,17.238,15.099,15.122,13.335,16.583,14.794,14.769,13.766,10.585,11.764,13.84,13.923,14.285,14.154,13.786,14.601,10.356,12.045
139,05033,33.096,23.791,25.912,26.335,16.881,18.569,24.755,16.113,18.716,17.39,23.256,20.397,19.434,14.648,21.187,14.957,15.162,15.7,10.989,19.89,15.118,18.428,20.586,16.063,11.05,16.448,12.279,12.953,20.332,13.191,11.438,9.131,11.291,7.882,6.259,6.509,7.233,6.742,10.984,10.529,9.25,12.888
140,05035,24.993,23.807,16.405,15.607,14.933,16.524,21.968,19.728,14.252,17.853,22.66,27.59,21.238,12.668,22.111,18.167,14.82,17.735,11.65,20.11,19.185,13.612,27.004,14.149,12.384,14.069,14.761,17.7,12.533,13.158,15.503,7.258,10.152,11.772,12.754,11.131,11.645,12.52,11.196,11.071,10.335,11.609
141,05037,19.432,18.829,11.154,14.985,7.557,8.268,13.712,20.267,10.54,14.04,20.215,14.407,11.286,11.202,16.206,11.532,15.535,17.445,8.536,14.597,10.89,18.135,11.796,9.697,17.778,9.833,15.364,11.985,13.353,8.597,12.947,12.21,9.113,11.662,11.617,10.338,6.405,8.76,10.412,8.747,10.22,10.747
142,05039,19.229,18.899,11.706,26.732,20.646,15.997,14.313,17.217,17.689,17.156,14.248,16.546,13.379,13.118,22.563,9.637,17.232,11.809,10.288,15.886,11.497,15.172,9.41,12.245,20.07,17.82,14.802,11.504,13.486,9.633,8.969,10.868,10.819,10.184,9.354,5.736,13.707,8.168,11.762,5.891,11.844,10.502
143,05041,29.555,18.061,12.816,25.226,11.458,9.722,14.152,31.08,10.145,13.235,11.931,12.8,10.181,12.78,17.159,13.05,10.128,18.669,8.857,13.376,15.325,9.812,8.304,11.792,14.884,14.274,15.935,12.087,11.945,10.915,14.657,10.718,14.971,10.26,8.595,10.189,12.558,14.925,8.961,7.831,10.727,6.805
144,05043,18.055,21.774,8.905,9.068,17.617,11.949,21.898,20.367,13.215,16.194,15.536,18.08,15.791,13.036,20.17,17.879,18.524,20.059,16.534,18.492,16.661,17.687,25.907,12.466,14.735,18.633,16.877,14.095,11.265,10.145,11.979,9.125,14.425,16.76,10.581,11.394,11.218,12.637,13.428,19.185,10.163,7.823
145,05045,25.297,22.89,16.561,14.325,16.015,18.016,19.285,21.904,25.918,18.706,15.146,20.728,17.572,15.229,16.224,18.583,16.74,19.522,13.754,17.982,16.215,16.839,17.51,13.368,21.421,15.348,15.198,15.832,15.809,18.597,14.06,12.228,15.116,16.009,15.486,13.844,12.333,16.634,10.941,12.665,12.759,11.293
146,05047,20.112,13.345,12.237,13.841,17.146,9.982,20.166,18.649,10.373,16.604,20.546,11.897,13.226,22.218,23.506,16.123,16.308,17.643,15.43,11.436,10.244,8.889,10.263,13.424,16.972,7.858,25.017,6.52,11.104,9.874,9.849,11.803,11.622,6.257,7.53,12.883,7.778,12.709,6.986,16.678,8.763,16.77
147,05049,20.949,16.667,24.375,24.367,19.324,40.453,12.92,22.821,19.388,28.205,24.34,12.418,14.005,15.641,19.403,14.013,13.487,20.452,16.606,14.38,14.281,15.137,18.611,15.229,22.64,23.901,15.108,25.033,15.262,11.935,13.379,11.404,9.378,8.535,9.466,6.557,12.264,18.095,10.904,10.007,7.65,12.985
148,05051,25.823,24.177,17.466,14.014,18.882,17.355,21.02,17.949,20.584,18.303,14.157,20.58,15.657,15.639,19.364,19.86,18.796,17.356,17.741,17.811,18.251,16.017,13.925,14.347,14.814,15.486,14.929,14.84,15.151,14.63,14.098,13.428,10.643,12.369,12.252,12.755,11.414,9.664,11.336,16.002,14.157,11.802
149,05053,22.576,24.13,18.696,12.016,14.776,13.354,19.923,24.96,24.307,25.471,20.32,24.252,16.425,16.57,13.673,14.814,10.225,19.527,14.664,20.618,25.689,13.791,11.88,15.398,9.408,15.999,16.926,18.879,18.359,11.232,8.125,9.811,10.865,8.569,7.515,11.604,8.492,20.141,7.222,9.495,8.875,13.168
150,05055,17.522,14.68,12.422,11.219,15.965,13.743,13.703,14.91,18.51,10.679,16.288,15.659,17.331,9.719,12.77,14.217,12.796,16.706,10.222,14.917,19.73,11.87,14.582,10.402,13.892,16.194,15.221,14.547,11.182,11.128,18.726,7.777,18.65,12.936,16.325,15.718,22.408,12.203,11.754,9.249,14.922,7.195
151,05057,21.013,25.062,14.929,30.01,18.387,15.326,18.088,12.294,12.634,14.556,17.827,15.333,12.017,16.109,22.526,10.353,14.099,14.479,12.978,15.379,12.919,11.572,16.657,13.097,9.289,10.779,13.188,10.49,12.143,7.981,7.862,17.903,12.472,19.941,12.336,15.806,9.965,10.128,7.83,7.801,7.709,5.976
152,05059,24.207,16.465,15.469,16.297,10.928,19.469,24.383,17.817,14.509,20.08,14.073,16.562,17.127,19.497,13.184,16.118,12.612,13.518,14.696,14.241,17.694,15.369,15.583,12.058,15.042,17.575,12.073,17.204,15.242,12.521,18.846,11.239,14.747,10.422,14.229,9.58,15.314,7.468,10.993,10.687,12.172,9.639
153,05061,18.906,14.494,15.649,10.159,11.891,18.69,15.939,21.093,4.826,14.417,11.792,12.22,16.915,10.121,10.987,15.734,8.288,16.418,8.371,9.62,6.131,8.277,9.105,7.622,6.051,7.643,7.608,10.277,12.674,5.767,6.152,6.813,7.407,7.574,10.162,6.22,9.912,9.881,5.685,12.135,3.848,9.487
